Package,Time,Temp,Axis X,Axis Y,Axis Z,Latitude,Longitude,,,,,,,
Package[6375],3:4:21:29,-32.75,2.75,9.96,-0.63,12.981664,101.35519,,,,,,,
Package[6377],3:4:21:30,-32.81,2.51,10.08,-0.94,12.981664,101.35519,,,,,,,
Package[6379],3:4:21:32,-32.69,2.31,9.61,-0.75,12.981664,101.35519,,,,,,,
Package[6381],3:4:21:33,-32.81,2.59,8.16,-0.24,12.981664,101.35519,,,,,,,
Package[6383],3:4:21:34,-32.81,2.43,9.26,-0.94,12.981664,101.35519,,,,,,,
Package[6385],3:4:21:36,-32.94,2.55,9.38,-1.37,12.981786,101.3548,,,,,,,
Package[6387],3:4:21:37,-32.88,2.55,9.85,-0.82,12.981786,101.3548,,,,,,,
Package[6389],3:4:21:39,-32.81,2.55,9.89,-1.29,12.981786,101.3548,,,,,,,
Package[6391],3:4:21:40,-32.81,2.47,9.57,-0.82,12.981786,101.3548,,,,,,,
Package[6393],3:4:21:41,-32.81,2.39,8.94,-1.26,12.981786,101.3548,,,,,,,
Package[6395],3:4:21:43,-32.75,2.55,9.41,-1.26,12.982069,101.35431,,,,,,,
Package[6397],3:4:21:44,-32.81,2.47,9.92,-1.33,12.982069,101.35431,,,,,,,
Package[6399],3:4:21:46,-32.94,2.79,9.92,-0.75,12.982069,101.35431,,,,,,,
Package[6401],3:4:21:47,-32.88,2.28,9.89,-1.45,12.982069,101.35431,,,,,,,
Package[6403],3:4:21:48,-32.88,2.43,9.18,-0.94,12.982069,101.35431,,,,,,,
Package[6405],3:4:21:50,-32.81,2.59,8.71,-0.55,12.982122,101.35374,,,,,,,
Package[6407],3:4:21:51,-32.94,2.71,9.73,-1.41,12.982122,101.35374,,,,,,,
Package[6409],3:4:21:53,-33,2.71,10.08,-1.29,12.982122,101.35374,,,,,,,
Package[6411],3:4:21:54,-33,2.79,9.65,-1.22,12.982122,101.35374,,,,,,,
Package[6413],3:4:21:55,-33,2.9,9.69,-1.29,12.982122,101.35374,,,,,,,
Package[6415],3:4:21:57,-32.94,2.82,9.06,-1.18,12.982365,101.3533,,,,,,,
Package[6417],3:4:21:58,-33,2.43,9.38,-1.29,12.982365,101.3533,,,,,,,
Package[6419],3:4:22:0,-33.06,2.79,9.22,-1.22,12.982365,101.3533,,,,,,,
Package[6421],3:4:22:1,-33.06,2.28,9.38,-1.06,12.982365,101.3533,,,,,,,
Package[6423],3:4:22:2,-33.06,2.71,9.34,-1.18,12.982365,101.3533,,,,,,,
Package[6425],3:4:22:4,-33.19,2.75,9.65,-1.14,12.982566,101.35271,,,,,,,
Package[6427],3:4:22:5,-33.25,2.55,9.81,-1.26,12.982591,101.35257,,,,,,,
Package[6429],3:4:22:7,-33.38,2.79,9.38,-1.06,12.982591,101.35257,,,,,,,
Package[6431],3:4:22:8,-33.44,2.47,9.26,-1.26,12.982591,101.35257,,,,,,,
Package[6433],3:4:22:9,-33.5,2.12,9.18,-0.27,12.982591,101.35257,,,,,,,
Package[6435],3:4:22:11,-33.5,2.67,9.3,-1.1,12.982683,101.3522,,,,,,,
Package[6437],3:4:22:12,-33.44,2.35,9.85,-0.78,12.982749,101.35205,,,,,,,
Package[6439],3:4:22:14,-33.56,2.86,9.41,-0.67,12.982749,101.35205,,,,,,,
Package[6441],3:4:22:15,-33.5,2.31,9.65,-1.61,12.982749,101.35205,,,,,,,
Package[6443],3:4:22:16,-33.56,1.88,9.73,-0.12,12.982749,101.35205,,,,,,,
Package[6445],3:4:22:18,-33.56,2.94,8.79,-1.73,12.982901,101.35163,,,,,,,
Package[6447],3:4:22:19,-33.56,2.28,9.69,-0.82,12.982927,101.35148,,,,,,,
Package[6449],3:4:22:21,-33.5,2.98,9.96,-1.06,12.982927,101.35148,,,,,,,
Package[6451],3:4:22:22,-33.69,2.9,9.85,-1.14,12.982927,101.35148,,,,,,,
Package[6453],3:4:22:23,-33.69,2.35,9.61,-1.1,12.982927,101.35148,,,,,,,
Package[6455],3:4:22:25,-33.75,3.1,8.98,-0.63,12.982985,101.35108,,,,,,,
Package[6457],3:4:22:26,-33.63,2.08,9.92,-1.1,12.982985,101.35108,,,,,,,
Package[6459],3:4:22:28,-33.56,2.59,9.14,-0.08,12.982985,101.35108,,,,,,,
Package[6461],3:4:22:29,-33.56,2.82,9.02,-1.02,12.982985,101.35108,,,,,,,
Package[6463],3:4:22:30,-33.63,2.55,9.53,-0.78,12.982985,101.35108,,,,,,,
Package[6465],3:4:22:32,-33.56,2.55,9.49,-1.61,12.983171,101.35055,,,,,,,
Package[6467],3:4:22:33,-33.5,2.59,9.73,-0.27,12.983171,101.35055,,,,,,,
Package[6469],3:4:22:35,-33.38,2.51,9.57,-1.14,12.983171,101.35055,,,,,,,
Package[6471],3:4:22:36,-33.38,2.43,9.34,-0.86,12.983171,101.35055,,,,,,,
Package[6473],3:4:22:37,-33.19,2.59,8.9,-1.06,12.983171,101.35055,,,,,,,
Package[6475],3:4:22:39,-33.25,2.51,9.65,-1.37,12.98336,101.3499,,,,,,,
Package[6477],3:4:22:40,-33.25,2.55,10.04,-0.78,12.98336,101.3499,,,,,,,
Package[6479],3:4:22:42,-33.13,2.71,9.77,-0.94,12.98336,101.3499,,,,,,,
Package[6481],3:4:22:43,-33.06,2.51,9.49,-0.71,12.983448,101.34943,,,,,,,
Package[6483],3:4:22:45,-33,2.51,9.65,-1.14,12.983494,101.34924,,,,,,,
Package[6485],3:4:22:46,-32.94,2.59,8.87,-0.47,12.983494,101.34924,,,,,,,
Package[6487],3:4:22:47,-32.94,2.47,9.34,-1.06,12.983494,101.34924,,,,,,,
Package[6489],3:4:22:49,-33,2.82,9.69,-1.1,12.983494,101.34924,,,,,,,
Package[6491],3:4:22:50,-33,2.9,9.45,-0.75,12.983494,101.34924,,,,,,,
Package[6493],3:4:22:52,-33,2.39,9.38,-1.18,12.983666,101.34887,,,,,,,
Package[6495],3:4:22:53,-32.94,2.98,9.06,-0.55,12.983666,101.34887,,,,,,,
Package[6497],3:4:22:54,-32.88,2.55,9.53,-0.75,12.983666,101.34887,,,,,,,
Package[6499],3:4:22:56,-32.75,2.51,9.89,-0.75,12.983793,101.34857,,,,,,,
Package[6501],3:4:22:57,-32.69,2.67,9.73,-1.33,12.983822,101.34845,,,,,,,
Package[6503],3:4:22:59,-32.69,2.28,9.57,-0.78,12.983822,101.34845,,,,,,,
Package[6505],3:4:23:0,-32.56,2.47,9.73,-0.75,12.983822,101.34845,,,,,,,
Package[6507],3:4:23:1,-32.5,2.71,8.83,-0.27,12.983822,101.34845,,,,,,,
Package[6509],3:4:23:3,-32.63,2.51,8.71,-1.37,12.983861,101.34812,,,,,,,
Package[6511],3:4:23:4,-32.63,2.43,9.61,-0.75,12.983913,101.34796,,,,,,,
Package[6513],3:4:23:6,-32.63,2.75,10.08,-1.14,12.983913,101.34796,,,,,,,
Package[6515],3:4:23:7,-32.5,2.51,10.36,-0.98,12.983913,101.34796,,,,,,,
Package[6517],3:4:23:8,-32.56,2.79,9.85,-0.24,12.983913,101.34796,,,,,,,
Package[6519],3:4:23:10,-32.69,2.39,9.85,-0.51,12.984064,101.34756,,,,,,,
Package[6521],3:4:23:11,-32.63,2.79,9.22,-0.94,12.984064,101.34756,,,,,,,
Package[6523],3:4:23:13,-32.69,2.28,9.41,-1.29,12.984064,101.34756,,,,,,,
Package[6525],3:4:23:14,-32.63,2.43,8.12,-1.06,12.984064,101.34756,,,,,,,
Package[6527],3:4:23:15,-32.69,2.59,9.69,-1.22,12.984064,101.34756,,,,,,,
Package[6529],3:4:23:17,-32.69,3.22,10.04,-0.51,12.984096,101.34706,,,,,,,
Package[6531],3:4:23:18,-32.81,2.47,9.49,-0.39,12.984096,101.34706,,,,,,,
Package[6533],3:4:23:20,-32.88,2.71,9.57,-1.29,12.984096,101.34706,,,,,,,
Package[6535],3:4:23:21,-33,2.9,10,-1.06,12.984096,101.34706,,,,,,,
Package[6537],3:4:23:22,-32.94,3.02,9.57,-1.49,12.984096,101.34706,,,,,,,
Package[6539],3:4:23:24,-33.06,2.59,9.02,-0.86,12.984164,101.34651,,,,,,,
Package[6541],3:4:23:25,-33,2.43,9.38,-0.43,12.984164,101.34651,,,,,,,
Package[6543],3:4:23:27,-33.06,2.24,9.49,-0.78,12.984164,101.34651,,,,,,,
Package[6545],3:4:23:28,-33.06,2.55,9.38,-0.86,12.984164,101.34651,,,,,,,
Package[6547],3:4:23:29,-33.25,2.55,9.57,-1.06,12.984164,101.34651,,,,,,,
Package[6549],3:4:23:31,-33.06,2.43,9.45,-0.82,12.984264,101.34608,,,,,,,
Package[6551],3:4:23:32,-33,2.86,9.26,-0.94,12.984264,101.34608,,,,,,,
Package[6553],3:4:23:34,-32.88,2.35,9.26,-1.22,12.984264,101.34608,,,,,,,
Package[6555],3:4:23:35,-32.69,2.59,9.57,-0.86,12.984264,101.34608,,,,,,,
Package[6557],3:4:23:36,-32.56,2.71,10.08,-0.94,12.984264,101.34608,,,,,,,
Package[6559],3:4:23:38,-32.5,2.35,9.89,-1.37,12.984277,101.34554,,,,,,,
Package[6561],3:4:23:39,-32.5,2.47,9.34,-0.9,12.984277,101.34554,,,,,,,
Package[6563],3:4:23:41,-32.44,2.12,9.38,-0.86,12.984277,101.34554,,,,,,,
Package[6565],3:4:23:42,-32.38,2.59,9.26,-1.65,12.984277,101.34554,,,,,,,
Package[6567],3:4:23:43,-32.5,2.43,10,-0.94,12.984277,101.34554,,,,,,,
Package[6569],3:4:23:45,-32.5,2.79,9.96,-0.71,12.984438,101.34505,,,,,,,
Package[6571],3:4:23:46,-32.5,2.67,9.22,-1.26,12.984438,101.34505,,,,,,,
Package[6573],3:4:23:48,-32.56,2.35,9.26,-1.61,12.984438,101.34505,,,,,,,
Package[6575],3:4:23:49,-32.69,2.86,9.65,-0.9,12.984438,101.34505,,,,,,,
Package[6577],3:4:23:50,-32.63,2.43,9.26,-0.86,12.984438,101.34505,,,,,,,
Package[6579],3:4:23:52,-32.75,2.39,9.22,-1.06,12.984648,101.34455,,,,,,,
Package[6581],3:4:23:53,-32.88,2.51,9.18,-0.75,12.984648,101.34455,,,,,,,
Package[6583],3:4:23:55,-32.81,2.47,9.89,-1.41,12.984648,101.34455,,,,,,,
Package[6585],3:4:23:56,-32.69,2.59,9.85,-1.06,12.984648,101.34455,,,,,,,
Package[6587],3:4:23:57,-32.75,2.67,9.3,-0.86,12.984648,101.34455,,,,,,,
Package[6589],3:4:23:59,-33,2.31,8.94,-1.14,12.984855,101.34409,,,,,,,
Package[6591],3:4:24:0,-32.94,2.71,9.65,-1.14,12.984855,101.34409,,,,,,,
Package[6593],3:4:24:2,-33,2.79,10.04,-1.29,12.984855,101.34409,,,,,,,
Package[6595],3:4:24:3,-33,2.63,9.89,-1.06,12.984969,101.34379,,,,,,,
Package[6597],3:4:24:5,-33.13,2.47,9.22,-1.22,12.984991,101.34366,,,,,,,
Package[6599],3:4:24:6,-33.19,2.59,8.83,-0.94,12.984991,101.34366,,,,,,,
Package[6601],3:4:24:7,-33.38,2.47,9.69,-1.14,12.984991,101.34366,,,,,,,
Package[6603],3:4:24:9,-33.44,3.14,9.73,-1.06,12.984991,101.34366,,,,,,,
Package[6605],3:4:24:10,-33.38,2.71,9.81,-0.59,12.985138,101.34337,,,,,,,
Package[6607],3:4:24:12,-33.44,2.39,9.41,-0.98,12.985138,101.34337,,,,,,,
Package[6609],3:4:24:13,-33.31,2.12,9.45,-0.43,12.985138,101.34337,,,,,,,
Package[6611],3:4:24:14,-33.25,2.39,9.49,-0.86,12.985138,101.34337,,,,,,,
Package[6613],3:4:24:16,-33.31,2.51,9.41,-1.14,12.985313,101.34306,,,,,,,
Package[6615],3:4:24:17,-33.31,2.9,9.53,-0.2,12.985344,101.34291,,,,,,,
Package[6617],3:4:24:19,-33.38,2.63,9.53,-1.57,12.985344,101.34291,,,,,,,
Package[6619],3:4:24:20,-33.38,2.51,9.41,-0.63,12.985344,101.34291,,,,,,,
Package[6621],3:4:24:21,-33.38,2.51,9.38,-1.26,12.985344,101.34291,,,,,,,
Package[6623],3:4:24:23,-33.31,2.75,9.41,-0.67,12.985344,101.34291,,,,,,,
Package[6625],3:4:24:24,-33.25,2.47,9.73,-1.26,12.985465,101.34238,,,,,,,
Package[6627],3:4:24:26,-33.25,2.67,9.38,-1.14,12.985465,101.34238,,,,,,,
Package[6629],3:4:24:27,-33.38,2.51,9.26,-1.1,12.985465,101.34238,,,,,,,
Package[6631],3:4:24:28,-33.56,2.63,9.1,-0.86,12.985465,101.34238,,,,,,,
Package[6633],3:4:24:30,-33.69,2.71,9.49,-1.02,12.985564,101.34207,,,,,,,
Package[6635],3:4:24:31,-33.81,2.59,9.81,-1.29,12.98563,101.34197,,,,,,,
Package[6637],3:4:24:33,-33.88,2.59,9.57,-1.14,12.98563,101.34197,,,,,,,
Package[6639],3:4:24:34,-33.94,2.59,9.34,-1.26,12.98563,101.34197,,,,,,,
Package[6641],3:4:24:35,-34,2.47,8.94,-1.06,12.98563,101.34197,,,,,,,
Package[6643],3:4:24:37,-34,2.71,9.1,-0.86,12.985796,101.34169,,,,,,,
Package[6645],3:4:24:38,-34.06,2.59,10,-0.78,12.985796,101.34169,,,,,,,
Package[6647],3:4:24:40,-34.13,2.55,9.92,-0.82,12.985796,101.34169,,,,,,,
Package[6649],3:4:24:41,-34.06,2.59,9.38,-1.14,12.985796,101.34169,,,,,,,
Package[6651],3:4:24:42,-34.06,2.63,8.83,-0.51,12.985796,101.34169,,,,,,,
Package[6653],3:4:24:44,-33.81,2.63,9.38,-0.78,12.985939,101.34124,,,,,,,
Package[6655],3:4:24:45,-33.81,2.63,9.69,-0.9,12.985939,101.34124,,,,,,,
Package[6657],3:4:24:47,-34,2.71,9.73,-0.86,12.985939,101.34124,,,,,,,
Package[6659],3:4:24:48,-34.06,2.67,9.26,-0.94,12.986065,101.34079,,,,,,,
Package[6661],3:4:24:50,-34.13,2.47,8.87,-0.67,12.986065,101.34079,,,,,,,
Package[6663],3:4:24:51,-34.13,2.71,9.57,-1.02,12.986065,101.34079,,,,,,,
Package[6665],3:4:24:52,-34.19,2.47,9.96,-0.04,12.986065,101.34079,,,,,,,
Package[6667],3:4:24:54,-34.19,2.59,9.77,-0.78,12.986065,101.34079,,,,,,,
Package[6669],3:4:24:55,-34.25,2.63,9.14,-1.49,12.986347,101.34024,,,,,,,
Package[6671],3:4:24:57,-34.13,2.43,9.73,-1.22,12.986347,101.34024,,,,,,,
Package[6673],3:4:24:58,-34.13,2.43,9.41,-0.27,12.986347,101.34024,,,,,,,
Package[6675],3:4:24:59,-34.25,2.47,9.69,-1.77,12.986347,101.34024,,,,,,,
Package[6677],3:4:25:1,-34.31,2.31,9.85,-1.1,12.98652,101.33981,,,,,,,
Package[6679],3:4:25:2,-34.38,2.59,9.61,-1.33,12.98652,101.33981,,,,,,,
Package[6681],3:4:25:4,-34.31,2.63,9.49,-0.51,12.98652,101.33981,,,,,,,
Package[6683],3:4:25:5,-34.44,2.43,8.71,-1.37,12.98652,101.33981,,,,,,,
Package[6685],3:4:25:6,-34.5,2.59,8.94,-0.82,12.98652,101.33981,,,,,,,
Package[6687],3:4:25:8,-34.56,2.55,9.65,-0.9,12.986673,101.3392,,,,,,,
Package[6689],3:4:25:9,-34.56,2.67,9.96,-1.14,12.986673,101.3392,,,,,,,
Package[6691],3:4:25:11,-34.44,2.71,9.92,-1.18,12.986673,101.3392,,,,,,,
Package[6695],3:4:25:13,-34.19,2.75,9.49,-1.26,12.986673,101.3392,,,,,,,
Package[6697],3:4:25:15,-34.19,2.39,9.92,-1.26,12.986817,101.33859,,,,,,,
Package[6699],3:4:25:16,-34.25,2.47,9.14,-0.78,12.986817,101.33859,,,,,,,
Package[6701],3:4:25:18,-34.25,2.82,9.49,-1.02,12.986817,101.33859,,,,,,,
Package[6703],3:4:25:19,-34.19,2.28,8.94,-0.98,12.986817,101.33859,,,,,,,
Package[6705],3:4:25:20,-34.19,2.98,9.53,-0.71,12.986817,101.33859,,,,,,,
Package[6707],3:4:25:22,-34.19,2.59,9.85,-1.02,12.987044,101.33786,,,,,,,
Package[6709],3:4:25:23,-34.06,2.59,10.04,-0.78,12.987044,101.33786,,,,,,,
Package[6711],3:4:25:25,-34,2.51,9.92,-0.94,12.987044,101.33786,,,,,,,
Package[6713],3:4:25:26,-33.94,2.59,9.81,-0.59,12.987249,101.33733,,,,,,,
Package[6715],3:4:25:28,-33.94,2.51,9.57,-0.55,12.987249,101.33733,,,,,,,
Package[6717],3:4:25:29,-33.94,2.47,9.45,-0.59,12.987249,101.33733,,,,,,,
Package[6719],3:4:25:30,-34.13,2.94,9.41,-0.98,12.987249,101.33733,,,,,,,
Package[6721],3:4:25:32,-34.19,2.63,9.77,-0.47,12.987533,101.33689,,,,,,,
Package[6723],3:4:25:33,-34.38,2.28,9.41,-0.82,12.987647,101.33673,,,,,,,
Package[6725],3:4:25:35,-34.38,2.47,9.49,0,12.987647,101.33673,,,,,,,
Package[6727],3:4:25:36,-34.5,2.9,9.41,-0.2,12.987647,1Package[6729],3:4:25:37,-34.5,2.28,9.73,-0.86,12.987647,101.33673
Package[6731],3:4:25:39,-34.5,2.59,9.73,-0.24,12.987881,101.33635,,,,,,,
Package[6733],3:4:25:40,-34.56,1.92,9.34,-0.51,12.987881,101.33635,,,,,,,
Package[6735],3:4:25:42,-34.63,2.47,9.14,-0.94,12.987881,101.33635,,,,,,,
Package[6737],3:4:25:43,-34.75,2.55,9.1,-1.06,12.987881,101.33635,,,,,,,
Package[6739],3:4:25:44,-34.94,2.63,8.39,-0.27,12.987881,101.33635,,,,,,,
Package[6741],3:4:25:46,-35.19,2.24,8.24,-1.49,12.988327,101.33575,,,,,,,
Package[6743],3:4:25:47,-35.5,2.75,9.49,-0.71,12.988327,101.33575,,,,,,,
Package[6745],3:4:25:49,-35.75,2.75,10.12,-0.67,12.988327,101.33575,,,,,,,
Package[6747],3:4:25:50,-35.81,2.55,9.77,-1.06,12.988327,101.33575,,,,,,,
1.33575,,,,,,,,,,,,,,
Package[6751],3:4:25:53,-36,1.8,9.18,-0.71,12.988838,101.33531,,,,,,,
Package[6753],3:4:25:54,-35.94,2.51,8.75,-1.06,12.988838,101.33531,,,,,,,
Package[6755],3:4:25:56,-35.88,2.98,9.45,-1.06,12.988838,101.33531,,,,,,,
Package[6757],3:4:25:57,-35.75,2.2,10,-0.67,12.989079,101.33489,,,,,,,
Package[6759],3:4:25:59,-35.63,2.86,10.12,-0.82,12.989079,101.33489,,,,,,,
Package[6761],3:4:26:0,-35.63,2.86,9.73,-1.02,12.989079,101.33489,,,,,,,
Package[6763],3:4:26:1,-35.44,2.47,9.3,-0.2,12.989079,101.33489,,,,,,,
Package[6765],3:4:26:3,-35.44,2.2,8.67,-0.71,12.989079,101.33489,,,,,,,
Package[6767],3:4:26:4,-35.5,2.51,9.92,-0.75,12.989401,10Package[6769],3:4:26:6,-35.5,2.47,9.96,-1.29,12.989401,101.33422
Package[6771],3:4:26:7,-35.56,2.55,9.22,-1.18,12.989401,101.33422,,,,,,,
Package[6773],3:4:26:8,-35.75,2.47,8.63,-1.1,12.989401,101.33422,,,,,,,
Package[6775],3:4:26:10,-35.88,2.35,9.53,-0.55,12.989401,101.33422,,,,,,,
Package[6777],3:4:26:11,-36.06,2.86,10.08,-1.57,12.989401,101.33422,,,,,,,
Package[6779],3:4:26:13,-36.19,2.35,9.81,-1.06,12.989401,101.33422,,,,,,,
Package[6783],3:4:26:15,-36.19,2.39,8.71,-1.41,12.989401,101.33422,,,,,,,
Package[6785],3:4:26:17,-36.31,2.47,9.3,-0.78,12.98997,101.33331,,,,,,,
Package[6787],3:4:26:18,-36.31,2.79,9.85,-1.06,12.98997,101.33331,,,,,,,
Package[6789],3:4:26:20,-36.19,2.47,9.96,-0.75,12.98997,101.33331,,,,,,,
Package[6791],3:4:26:21,-36.25,2.43,9.38,-0.94,12.98997,101.33331,,,,,,,
Package[6793],3:4:26:22,-36.13,2.43,8.43,-1.14,12.98997,101.33331,,,,,,,
Package[6795],3:4:26:24,-36.13,2.39,9.81,-0.86,12.990499,101.33263,,,,,,,
Package[6797],3:4:26:25,-36.06,2.75,9.92,-0.9,12.990499,101.33263,,,,,,,
Package[6799],3:4:26:27,-36.06,2.55,9.77,-1.26,12.990499,101.33263,,,,,,,
Package[6801],3:4:26:28,-36.13,2.55,9.02,-1.61,12.990767,101.33215,,,,,,,
Package[6803],3:4:26:30,-36.25,1.92,9.61,-1.22,12.990767,101.33215,,,,,,,
Package[6805],3:4:26:31,-36.38,2.51,9.65,-0.9,12.990767,101.33215,,,,,,,
Package[6807],3:4:26:32,-36.44,2.39,9.49,-0.51,12.990767,101.33215,,,,,,,
Package[6809],3:4:26:34,-36.5,2.47,9.18,-1.18,12.991053,101.33175,,,,,,,
Package[6811],3:4:26:35,-36.5,2.94,9.65,-0.71,12.991197,101.33161,,,,,,,
Package[6813],3:4:26:37,-36.56,2.75,9.96,-0.71,12.991197,101.33161,,,,,,,
Package[6815],3:4:26:38,-36.63,2.31,9.61,-0.78,12.991197,101.33161,,,,,,,
Package[6817],3:4:26:39,-36.69,2.04,9.26,-1.02,12.991197,101.33161,,,,,,,
Package[6819],3:4:26:41,-36.63,1.41,10.04,-0.55,12.991557,101.33128,,,,,,,
Package[6821],3:4:26:42,-36.69,3.02,9.22,-0.98,12.991557,101.33128,,,,,,,
Package[6823],3:4:26:44,-36.5,2.39,9.1,-1.22,12.991557,101.33128,,,,,,,
Package[6825],3:4:26:45,-36.56,2.43,9.26,-0.63,12.991557,101.33128,,,,,,,
Package[6827],3:4:26:46,-36.31,2.43,9.26,-0.67,12.991557,101.33128,,,,,,,
Package[6829],3:4:26:48,-36.25,2.9,9.22,-0.86,12.991905,101.33068,,,,,,,
Package[6831],3:4:26:49,-36.31,2.51,9.89,-1.06,12.991905,101.33068,,,,,,,
Package[6833],3:4:26:51,-36.44,2.79,9.65,-0.82,12.991905,101.33068,,,,,,,
Package[6835],3:4:26:52,-36.5,2.82,8.98,-0.94,12.991905,101.33068,,,,,,,
Package[6837],3:4:26:53,-36.69,2.47,9.26,-1.18,12.991905,101.33068,,,,,,,
Package[6839],3:4:26:55,-36.88,3.14,9.57,-0.63,12.992261,101.33006,,,,,,,
101.33006,,,,,,,,,,,,,,
Package[6843],3:4:26:58,-37.31,2.86,9.53,-1.1,12.992261,101.33006,,,,,,,
Package[6845],3:4:26:59,-37.38,3.02,9.26,-1.02,12.992261,101.33006,,,,,,,
Package[6847],3:4:27:1,-37.56,2,9.45,-0.98,12.992261,101.33006,,,,,,,
Package[6849],3:4:27:2,-37.44,2.47,8.59,-0.86,12.992716,101.32944,,,,,,,
Package[6851],3:4:27:3,-37.56,2.59,9.26,-1.18,12.992716,101.32944,,,,,,,
Package[6853],3:4:27:5,-37.5,2.75,10.08,-0.55,12.992716,101.32944,,,,,,,
Package[6855],3:4:27:6,-37.44,2.47,9.96,-0.86,12.993032,101.32919,,,,,,,
Package[6857],3:4:27:8,-37.56,2.63,9.26,-0.63,12.993032,101.32919,,,,,,,
Package[6859],3:4:27:9,-37.5,2.43,8.94,-0.39,12.993032,101.32919,,,,,,,
Package[6861],3:4:27:10,-37.56,2.43,9.53,-1.33,12.993032,101.32919,,,,,,,
Package[6863],3:4:27:12,-37.75,3.3,9.85,-0.39,12.993354,101.32888,,,,,,,
Package[6865],3:4:27:13,-37.81,2.59,9.57,-0.55,12.993354,101.32888,,,,,,,
Package[6867],3:4:27:15,-38,2.51,9.61,-1.06,12.993354,101.32888,,,,,,,
Package[6869],3:4:27:16,-38.13,2.94,9.06,-0.82,12.993354,101.32888,,,,,,,
Package[6871],3:4:27:17,-38.25,2.28,9.3,-0.63,12.993354,101.32888,,,,,,,
Package[6873],3:4:27:19,-38.19,2.79,9.22,-1.06,12.993871,101.32829,,,,,,,
Package[6875],3:4:27:20,-38.5,2.59,10,-0.75,12.993871,101.32829,,,,,,,
Package[6877],3:4:27:22,-38.31,2.43,9.65,-1.14,12.993871,101.32829,,,,,,,
Package[6879],3:4:27:23,-38.38,2.55,9.1,-0.35,12.99414,101.3279,,,,,,,
Package[6881],3:4:27:25,-38.25,2.43,9.69,-0.86,12.99414,101.3279,,,,,,,
Package[6883],3:4:27:26,-38.31,3.18,9.18,-0.43,12.99414,101.3279,,,,,,,
Package[6885],3:4:27:27,-38.38,2.31,9.34,-0.59,12.99414,101.3279,,,,,,,
Package[6887],3:4:27:29,-38.31,2.9,10.08,-0.55,12.994431,101.3275,,,,,,,
Package[6889],3:4:27:30,-38.38,2.47,9.73,-1.53,12.994574,101.3273,,,,,,,
Package[6891],3:4:27:32,-38.5,2.71,9.34,-1.06,12.994574,101.3273,,,,,,,
Package[6893],3:4:27:33,-38.5,2.67,9.22,-1.06,12.994574,101.3273,,,,,,,
Package[6895],3:4:27:34,-38.63,2.39,9.02,0.08,12.994574,101.3273,,,,,,,
Package[6897],3:4:27:36,-38.63,2.82,9.85,-1.45,12.994917,101.32685,,,,,,,
Package[6899],3:4:27:37,-38.69,2.55,9.85,-1.26,12.994917,101.32685,,,,,,,
Package[6901],3:4:27:39,-38.75,2.31,8.98,-1.1,12.994917,101.32685,,,,,,,
Package[6903],3:4:27:40,-38.69,2.51,8.67,-0.51,12.995184,101.32652,,,,,,,
Package[6905],3:4:27:42,-38.56,2.75,9.73,-0.94,12.995184,101.32652,,,,,,,
Package[6907],3:4:27:43,-38.63,2.63,10.16,-1.14,12.995184,101.32652,,,,,,,
Package[6909],3:4:27:44,-38.5,3.02,9.77,-0.51,12.995184,101.32652,,,,,,,
Package[6911],3:4:27:46,-38.56,2.35,8.67,-0.9,12.995535,101.32618,,,,,,,
Package[6913],3:4:27:47,-38.63,1.92,9.65,-1.06,12.995535,101.32618,,,,,,,
Package[6915],3:4:27:49,-38.56,2.59,10.2,-0.67,12.995535,101.32618,,,,,,,
Package[6917],3:4:27:50,-38.75,2.86,9.81,-0.67,12.995535,101.32618,,,,,,,
Package[6919],3:4:27:51,-38.63,2.31,9.81,-1.1,12.995535,101.32618,,,,,,,
Package[6921],3:4:27:53,-38.56,2.9,9.06,-0.75,12.99597,101.32558,,,,,,,
Package[6925],3:4:27:56,-38.63,2.82,9.57,-0.39,12.99597,101.32558,,,,,,,
Package[6927],3:4:27:57,-38.81,2.71,8.83,-1.1,12.996243,101.3251,,,,,,,
Package[6929],3:4:27:59,-38.94,2.47,8.94,-0.9,12.996243,101.3251,,,,,,,
Package[6931],3:4:28:0,-39.06,2.63,9.61,-1.18,12.996243,101.3251,,,,,,,
Package[6933],3:4:28:1,-39.19,2.59,9.96,-1.1,12.996243,101.3251,,,,,,,
Package[6935],3:4:28:3,-39.25,2.67,9.92,-0.98,12.996588,101.32456,,,,,,,
Package[6937],3:4:28:4,-39.38,2.55,9.38,-1.29,12.996588,101.32456,,,,,,,
Package[6939],3:4:28:6,-39.38,2.35,8.94,-0.86,12.996588,101.32456,,,,,,,
Package[6941],3:4:28:7,-39.31,2.82,9.1,-0.59,12.996855,101.32403,,,,,,,
Package[6943],3:4:28:9,-39.31,2.51,10,-1.22,12.996855,101.32403,,,,,,,
Package[6945],3:4:28:10,-39.44,3.02,9.92,-0.9,12.996855,101.32403,,,,,,,
Package[6947],3:4:28:11,-39.5,2.59,9.77,-1.06,12.996855,101.32403,,,,,,,
Package[6949],3:4:28:13,-39.63,2.43,8.59,-1.26,12.996855,101.32403,,,,,,,
Package[6951],3:4:28:14,-39.94,2.59,9.26,-0.43,12.996855,101.32403,,,,,,,
Package[6953],3:4:28:16,-40.19,2.63,9.57,-1.37,12.996855,101.32403,,,,,,,
